buggy,Requirement ID,Project name,dataset,date,measurementDateName,DA_ACT,DA_CND,DA_CNT,DA_IMP,DA_INC,DA_OPT,DA_SRC,DA_WKP,EX_DIR,EX_VRB,EX_SBJ,EX_RDS,EX_ACD,EX_AMG,EX_ICP,EX_CNS,EX_ENT,IT_POL,IT_SUB,EX_COD,CM_NNS,CM_PNS,CM_ONS
"0","HIVE-16004","HIVE","apachejit","2017-02-22","OneSecondBeforeFirstAssignmentDate","6","0","0","0","0","0","0","0","0","6","63","-278.44","0.02926829268292683","0","0","89","11","0.0","0.1","True","0","0","0"
"1","HIVE-16005","HIVE","apachejit","2017-02-22","OneSecondBeforeFirstAssignmentDate","8","0","0","1","0","0","1","0","0","8","15","58.92","0.0975609756097561","0","0","69","1","0.05000000000000001","0.4333333333333334","True","0","0.0","0"
"0","HIVE-16006","HIVE","apachejit","2017-02-22","OneSecondBeforeFirstAssignmentDate","6","1","0","0","0","0","2","0","0","6","19","60.11","0.06521739130434782","0","0","68","4","0.1875","0.4375","True","0","0","0"
"1","HIVE-16010","HIVE","apachejit","2017-02-22","OneSecondBeforeFirstAssignmentDate","0","0","0","0","0","0","0","0","0","0","2","-34.11","0.0","0","0","4","0","0.0","0.0","False","0","0","0"
"1","HIVE-16018","HIVE","apachejit","2017-02-23","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","2","-85.89","0.16666666666666666","0","0","5","0","0.5","0.5","False","0","0","0"
"1","HIVE-16020","HIVE","apachejit","2017-02-23","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","1","0","0","0","7","7","45.12","0.1346153846153846","0","0","38","2","0.13636363636363635","0.45454545454545453","True","2","1.0","1"
"1","HIVE-16022","HIVE","apachejit","2017-02-23","OneSecondBeforeFirstAssignmentDate","12","3","0","0","0","0","1","0","1","12","29","48.33","0.0736196319018405","0","0","118","9","-0.12261904761904761","0.37976190476190474","True","0","0","0"
"1","HIVE-16024","HIVE","apachejit","2017-02-23","OneSecondBeforeFirstAssignmentDate","11","1","0","0","0","0","0","0","1","11","17","61.33","0.19642857142857142","0","1","50","6","-0.3888888888888889","0.48888888888888893","False","0","0","0"
"1","HIVE-16028","HIVE","apachejit","2017-02-23","OneSecondBeforeFirstAssignmentDate","19","2","0","3","0","0","4","0","1","19","29","40.48","0.14074074074074075","1","0","111","2","-0.024999999999999994","0.8","False","0","0","0"
"0","HIVE-16032","HIVE","apachejit","2017-02-24","OneSecondBeforeFirstAssignmentDate","10","1","0","0","0","0","3","0","2","10","26","19.43","0.07936507936507936","0","0","71","2","-0.375","1.0","True","0","0","0"
"1","HIVE-16034","HIVE","apachejit","2017-02-24","OneSecondBeforeFirstAssignmentDate","4","0","0","1","0","0","1","0","0","4","14","45.42","0.0851063829787234","2","0","36","3","0.0","0.0","False","0","0","0"
"1","HIVE-16037","HIVE","apachejit","2017-02-24","OneSecondBeforeFirstAssignmentDate","26","0","0","0","2","2","4","0","0","26","87","36.76","0.04823747680890538","0","0","229","45","0.027022222222222215","0.40344444444444444","True","0","0","0"
"0","HIVE-16038","HIVE","apachejit","2017-03-03","OneSecondBeforeFirstAssignmentDate","8","1","0","2","0","0","0","0","0","8","22","34.26","0.0963855421686747","3","0","61","2","-0.375","0.55","True","0","0","0"
"1","HIVE-16040","HIVE","apachejit","2017-02-25","OneSecondBeforeFirstAssignmentDate","1","0","0","1","0","0","0","0","0","1","3","69.79","0.09090909090909091","1","1","10","0","0.0","0.0","False","0","0","0"
"1","HIVE-16043","HIVE","apachejit","2017-02-27","OneSecondBeforeFirstAssignmentDate","6","1","0","1","0","0","0","0","0","6","25","-5.65","0.05042016806722689","1","0","68","6","-0.041666666666666685","0.30416666666666664","True","0","0.0","0"
"0","HIVE-16045","HIVE","apachejit","2017-02-27","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","0","0","0","5","9","49.65","0.08333333333333333","0","0","49","0","0.0","0.5","False","0","0","0"
"1","HIVE-16047","HIVE","apachejit","2017-02-27","OneSecondBeforeFirstAssignmentDate","7","1","0","1","0","1","0","0","0","7","10","64.57","0.1346153846153846","1","0","35","3","-0.1875","0.625","True","0","0","0"
"1","HIVE-16049","HIVE","apachejit","2017-02-27","OneSecondBeforeFirstAssignmentDate","6","0","0","1","0","0","0","0","0","6","14","67.76","0.1111111111111111","1","0","48","7","-0.04583333333333334","0.19999999999999998","False","0","0","0"
"1","HIVE-1605","HIVE","apachejit","2010-08-27","OneSecondBeforeFirstAssignmentDate","12","5","0","1","0","0","0","0","0","12","27","85.79","0.10909090909090909","1","0","98","6","0.06428571428571428","0.4756868131868132","False","0","0","0"
"0","HIVE-16050","HIVE","apachejit","2017-02-27","OneSecondBeforeFirstAssignmentDate","8","0","0","1","0","1","0","0","2","8","21","71.85","0.09411764705882353","1","0","66","4","-0.007142857142857145","0.32095238095238093","True","0","0","0"
"1","HIVE-16051","HIVE","apachejit","2017-02-28","OneSecondBeforeFirstAssignmentDate","14","0","0","0","0","1","2","0","3","14","34","58.99","0.07035175879396985","0","0","138","9","-0.00555555555555556","0.5265432098765432","True","0","0","0"
"1","HIVE-16054","HIVE","apachejit","2017-02-28","OneSecondBeforeFirstAssignmentDate","7","0","0","1","0","0","0","0","0","7","13","59.3","0.1320754716981132","1","0","48","1","0.18","0.25","False","0","0","0"
"0","HIVE-16057","HIVE","apachejit","2017-02-28","OneSecondBeforeFirstAssignmentDate","6","4","0","0","0","0","0","0","0","6","10","20.04","0.11764705882352941","0","1","36","2","-0.5","0.3","True","0","0","0"
"1","HIVE-16058","HIVE","apachejit","2017-02-28","OneSecondBeforeFirstAssignmentDate","8","2","0","0","0","0","1","0","0","8","19","65.42","0.11428571428571428","2","0","57","5","0.13333333333333333","0.2333333333333333","False","0","0","0"
"1","HIVE-16061","HIVE","apachejit","2017-02-28","OneSecondBeforeFirstAssignmentDate","10","1","0","0","0","0","0","0","0","10","20","83.05","0.11494252873563218","2","0","68","2","0.0","0.0","False","0","0","0"
"1","HIVE-16065","HIVE","apachejit","2017-03-01","OneSecondBeforeFirstAssignmentDate","4","0","0","0","0","0","3","0","0","4","6","-22.78","0.14285714285714285","0","0","19","2","-0.25","0.5125","True","0","0","0"
"0","HIVE-1607","HIVE","apachejit","2010-08-30","OneSecondBeforeFirstAssignmentDate","29","0","0","2","0","2","4","0","11","29","43","23.12","0.1111111111111111","2","0","172","6","0.0","0.06","True","0","0","0"
"1","HIVE-16072","HIVE","apachejit","2017-03-01","OneSecondBeforeFirstAssignmentDate","9","0","0","2","0","0","1","0","0","9","19","66.94","0.11842105263157894","2","0","65","2","0.5","0.5","False","0","0","0"
"1","HIVE-16076","HIVE","apachejit","2017-03-03","OneSecondBeforeFirstAssignmentDate","2","1","0","1","0","0","0","0","0","2","4","79.77","0.08695652173913043","1","0","19","3","0.05","0.1","False","0","0","0"
"0","HIVE-16079","HIVE","apachejit","2017-03-01","OneSecondBeforeFirstAssignmentDate","40","1","0","0","0","3","2","1","2","40","90","63.49","0.10810810810810811","2","0","295","29","0.13952380952380952","0.4664285714285714","True","0","0","0"
"0","HIVE-16081","HIVE","apachejit","2017-03-01","OneSecondBeforeFirstAssignmentDate","6","0","0","0","0","0","0","0","0","6","10","94.86","0.16666666666666666","0","0","31","3","0.0","1.0","False","0","0","0"
"0","HIVE-16084","HIVE","apachejit","2017-03-02","OneSecondBeforeFirstAssignmentDate","3","0","0","2","0","0","0","0","0","3","6","71.82","0.17647058823529413","1","1","16","0","0.0","0.125","False","0","0","0"
"0","HIVE-16088","HIVE","apachejit","2017-03-02","OneSecondBeforeFirstAssignmentDate","3","0","0","1","0","0","0","0","0","3","5","6.88","0.12","1","0","16","0","0.0","0.0","True","0","0","0"
"1","HIVE-1609","HIVE","apachejit","2010-09-03","OneSecondBeforeFirstAssignmentDate","11","0","0","1","0","0","0","0","0","11","17","60.31","0.18333333333333332","0","0","55","1","0.15","0.25","False","3","0.3","1"
"1","HIVE-16091","HIVE","apachejit","2017-03-02","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","2","0","0","2","4","22.07","0.09090909090909091","0","0","14","0","0.0","0.7","False","0","0","0"
"1","HIVE-16094","HIVE","apachejit","2017-03-02","OneSecondBeforeFirstAssignmentDate","10","1","0","0","0","2","0","0","0","10","11","67.08","0.2127659574468085","0","1","43","1","0.043181818181818175","0.42727272727272725","False","0","0","0"
"1","HIVE-16098","HIVE","apachejit","2017-03-03","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","0","0","1","2","3","46.44","0.2","0","1","8","0","0.0","0.0","False","0","0","0"
"0","HIVE-16101","HIVE","apachejit","2017-03-03","OneSecondBeforeFirstAssignmentDate","5","0","0","1","0","0","1","0","0","5","10","59.3","0.1282051282051282","1","0","36","4","-0.15833333333333335","0.2","False","0","0","0"
"1","HIVE-16104","HIVE","apachejit","2017-03-03","OneSecondBeforeFirstAssignmentDate","2","1","0","0","0","1","0","0","0","2","4","41.36","0.1111111111111111","0","0","13","0","0.0","0.0","False","0","0","0"
"1","HIVE-16107","HIVE","apachejit","2017-03-03","OneSecondBeforeFirstAssignmentDate","12","2","0","2","0","0","0","0","0","12","26","53.61","0.11650485436893204","2","0","88","9","0.27999999999999997","0.41","False","0","0","0"
"1","HIVE-16110","HIVE","apachejit","2017-03-04","OneSecondBeforeFirstAssignmentDate","1","1","0","0","0","0","0","0","0","1","3","44.41","0.08333333333333333","0","0","10","0","0.0","0.0","False","0","0","0"
"1","HIVE-16115","HIVE","apachejit","2017-03-06","OneSecondBeforeFirstAssignmentDate","4","1","0","1","0","0","0","0","0","4","7","65.73","0.12903225806451613","1","0","28","0","0.0","0.0","False","0","0","0"
"1","HIVE-16119","HIVE","apachejit","2017-03-06","OneSecondBeforeFirstAssignmentDate","7","0","2","0","0","0","1","0","0","7","10","-24.47","0.1044776119402985","1","0","42","0","-0.059523809523809514","0.6238095238095238","True","0","0","0"
"0","HIVE-16124","HIVE","apachejit","2017-03-07","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","0","0","0","5","7","92.12","0.17857142857142858","0","1","26","2","0.0","0.0","False","0","0","0"
"1","HIVE-16127","HIVE","apachejit","2017-03-06","OneSecondBeforeFirstAssignmentDate","6","1","0","0","0","0","0","0","0","6","9","51.85","0.15789473684210525","0","0","33","0","0.0","0.03333333333333333","False","0","0","0"
"1","HIVE-16132","HIVE","apachejit","2017-03-07","OneSecondBeforeFirstAssignmentDate","11","1","0","0","0","1","2","0","0","11","22","61.26","0.0990990990990991","0","0","94","9","0.04693877551020409","0.348469387755102","False","0","0","0"
"1","HIVE-16133","HIVE","apachejit","2017-03-07","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","1","0","0","0","1","3","86.71","0.09090909090909091","0","1","10","1","0.2","0.2","False","0","0","0"
"0","HIVE-16137","HIVE","apachejit","2017-03-07","OneSecondBeforeFirstAssignmentDate","1","0","0","1","0","0","0","0","0","1","3","47.45","0.0625","1","1","14","2","0.0","0.0","False","0","0","0"
"1","HIVE-16142","HIVE","apachejit","2017-03-07","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","0","3","13","21.77","0.045454545454545456","0","0","30","7","-0.5","0.3","False","0","0","0"
"0","HIVE-16143","HIVE","apachejit","2017-03-08","OneSecondBeforeFirstAssignmentDate","42","6","0","1","0","2","0","0","2","42","79","34.32","0.09271523178807947","2","0","313","18","0.0791897233201581","0.4074681598594642","True","0","0","0"
"1","HIVE-16147","HIVE","apachejit","2017-03-08","OneSecondBeforeFirstAssignmentDate","28","1","1","1","0","1","10","0","7","28","64","15.68","0.062360801781737196","1","0","250","42","-0.1375","0.826388888888889","True","0","0","0"
"0","HIVE-16148","HIVE","apachejit","2017-03-08","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","1","0","0","1","1","50.5","0.2","0","0","4","0","0.3","0.5","False","0","0","0"
"1","HIVE-16152","HIVE","apachejit","2017-03-09","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","0","3","8","58.28","0.10344827586206896","0","0","26","0","0.8","0.75","False","0","0","0"
"1","HIVE-16154","HIVE","apachejit","2017-03-09","OneSecondBeforeFirstAssignmentDate","13","3","0","1","0","1","3","0","1","13","11","54.93","0.16666666666666666","1","0","65","0","-0.04","0.32666666666666666","False","0","0","0"
"1","HIVE-1616","HIVE","apachejit","2010-09-07","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","1","0","0","0","7","9","21.4","0.1794871794871795","0","0","32","1","0.2","0.2","False","0","0","0"
"1","HIVE-16160","HIVE","apachejit","2017-03-09","OneSecondBeforeFirstAssignmentDate","4","0","0","0","0","0","0","0","0","4","66","-371.2","0.016129032258064516","0","0","95","18","-0.475","0.5","True","0","0","0"
"1","HIVE-16164","HIVE","apachejit","2017-03-10","OneSecondBeforeFirstAssignmentDate","34","4","0","2","0","5","2","0","1","34","84","21.19","0.07925407925407925","0","0","313","13","0.14768740031897928","0.3924375332270069","True","0","0","0"
"1","HIVE-16166","HIVE","apachejit","2017-03-10","OneSecondBeforeFirstAssignmentDate","14","0","0","0","0","1","1","0","0","14","23","66.33","0.12727272727272726","0","0","94","6","0.06666666666666668","0.37222222222222223","False","0","0","0"
"0","HIVE-1617","HIVE","apachejit","2010-09-07","OneSecondBeforeFirstAssignmentDate","6","2","0","2","0","3","0","0","0","6","14","57.27","0.09375","1","0","57","3","0.0","0.0","False","0","0","0"
"1","HIVE-16171","HIVE","apachejit","2017-03-10","OneSecondBeforeFirstAssignmentDate","11","1","0","1","0","0","0","0","6","11","15","60.51","0.16176470588235295","0","0","54","2","0.0","1.0","False","0","0","0"
"1","HIVE-16176","HIVE","apachejit","2017-03-10","OneSecondBeforeFirstAssignmentDate","4","3","0","2","0","0","0","0","0","4","9","65.42","0.07692307692307693","2","1","43","4","0.05714285714285715","0.4714285714285714","False","0","0","0"
"1","HIVE-16177","HIVE","apachejit","2017-03-10","OneSecondBeforeFirstAssignmentDate","19","0","0","1","0","1","19","0","2","19","44","11.31","0.0811965811965812","2","0","123","6","0.11727272727272724","0.48090909090909095","True","0","0","0"
"0","HIVE-16178","HIVE","apachejit","2017-03-15","OneSecondBeforeFirstAssignmentDate","10","4","0","1","0","0","1","0","0","10","43","81.53","0.056818181818181816","2","0","129","8","0.125","0.271875","True","2","1.0","1"
"1","HIVE-16180","HIVE","apachejit","2017-03-11","OneSecondBeforeFirstAssignmentDate","21","0","1","0","0","1","2","0","0","21","55","50.53","0.08786610878661087","0","0","185","26","0.03444444444444444","0.3055555555555555","True","0","0","0"
"0","HIVE-16184","HIVE","apachejit","2017-03-13","OneSecondBeforeFirstAssignmentDate","8","0","0","0","0","0","3","0","0","8","19","61.33","0.13333333333333333","1","0","50","2","-0.6999999999999998","0.6666666666666666","True","0","0.0","0"
"0","HIVE-16186","HIVE","apachejit","2017-03-13","OneSecondBeforeFirstAssignmentDate","6","1","0","0","0","0","3","0","0","6","12","67.04","0.0821917808219178","0","0","47","6","0.0","0.0","True","0","0","0"
"1","HIVE-16193","HIVE","apachejit","2017-03-13","OneSecondBeforeFirstAssignmentDate","10","0","0","0","0","0","4","0","0","10","12","52.05","0.17857142857142858","0","1","43","0","-0.19999999999999998","0.2375","False","0","0.0","0"
"0","HIVE-16194","HIVE","apachejit","2017-03-14","OneSecondBeforeFirstAssignmentDate","18","0","0","1","0","2","18","0","0","18","39","-13.4","0.07929515418502203","1","0","99","7","-0.09027777777777779","0.4611111111111111","True","0","0","0"
"0","HIVE-16195","HIVE","apachejit","2017-03-14","OneSecondBeforeFirstAssignmentDate","4","0","0","0","0","0","0","0","0","4","9","81.29","0.11428571428571428","1","0","28","0","-0.10000000000000002","0.3333333333333333","False","0","0","0"
"1","HIVE-16197","HIVE","apachejit","2017-03-14","OneSecondBeforeFirstAssignmentDate","15","3","0","0","0","0","1","0","4","15","18","42.48","0.14563106796116504","1","0","83","2","-0.01060606060606061","0.30492424242424243","False","0","0","0"
"0","HIVE-16205","HIVE","apachejit","2017-03-14","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","0","0","0","2","5","47.45","0.13333333333333333","0","0","14","1","0.5","0.5","False","0","0","0"
"1","HIVE-16206","HIVE","apachejit","2017-03-14","OneSecondBeforeFirstAssignmentDate","21","1","0","0","0","1","0","0","0","21","40","39.43","0.1242603550295858","0","0","141","7","0.1256198347107438","0.4429752066115702","True","0","0","0"
"0","HIVE-16208","HIVE","apachejit","2017-03-14","OneSecondBeforeFirstAssignmentDate","3","2","0","0","0","0","0","0","1","3","9","20.89","0.0625","0","0","33","1","-0.25","0.45","True","0","0","0"
"1","HIVE-16211","HIVE","apachejit","2017-03-14","OneSecondBeforeFirstAssignmentDate","6","0","0","0","0","2","0","0","0","6","63","-371.09","0.02158273381294964","0","0","104","13","-0.16666666666666669","0.31666666666666665","False","0","0","0"
"0","HIVE-16212","HIVE","apachejit","2017-03-14","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","1","0","0","0","2","14","-44.0","0.03571428571428571","0","0","27","1","0.0","0.0","False","0","0","0"
"1","HIVE-16213","HIVE","apachejit","2017-03-14","OneSecondBeforeFirstAssignmentDate","7","3","0","0","0","2","0","0","0","7","21","53.58","0.05303030303030303","1","0","79","3","0.09999999999999999","0.625","True","0","0.0","0"
"1","HIVE-16219","HIVE","apachejit","2017-03-15","OneSecondBeforeFirstAssignmentDate","32","0","0","2","0","0","6","0","4","32","172","-81.25","0.02188782489740082","1","0","437","41","-0.4089041095890416","0.9080479452054804","True","0","0","0"
"1","HIVE-1622","HIVE","apachejit","2010-09-08","OneSecondBeforeFirstAssignmentDate","7","1","0","1","0","0","0","0","0","7","10","43.39","0.16666666666666666","1","0","33","0","0.0","0.7","False","0","0","0"
"1","HIVE-16222","HIVE","apachejit","2017-03-15","OneSecondBeforeFirstAssignmentDate","11","0","0","0","0","0","0","0","0","11","15","80.68","0.14666666666666667","0","0","55","2","0.06999999999999999","0.205","True","0","0","0"
